,month,year,permit,handgun,long_gun,multiple,total_ownership
5417,2008-09-01,2008,0.0,5467.0,9719.0,245,15431.0
5418,2008-09-01,2008,0.0,1498.0,3806.0,99,5403.0
5419,2008-09-01,2008,0.0,2598.0,3708.0,7,6313.0
5420,2008-09-01,2008,4527.0,1703.0,1562.0,60,7852.0
5421,2008-09-01,2008,15035.0,2007.0,13809.0,90,30941.0
5422,2008-09-01,2008,6837.0,3906.0,15820.0,233,26796.0
5423,2008-09-01,2008,194.0,3163.0,5808.0,191,9356.0
5424,2008-09-01,2008,634.0,8687.0,10349.0,395,20065.0
5425,2008-09-01,2008,438.0,1740.0,4856.0,161,7195.0
5426,2008-09-01,2008,1641.0,3.0,2616.0,1,4261.0
5427,2008-09-01,2008,766.0,2809.0,2672.0,201,6448.0
5428,2008-09-01,2008,1056.0,1683.0,2274.0,6,5019.0
5429,2008-09-01,2008,0.0,1584.0,1555.0,43,3182.0
5430,2008-09-01,2008,375.0,2746.0,3446.0,154,6721.0
5431,2008-09-01,2008,3150.0,3440.0,13770.0,55,20415.0
5432,2008-09-01,2008,10047.0,152.0,9776.0,126,20101.0
5433,2008-09-01,2008,279.0,585.0,3619.0,34,4517.0
5434,2008-09-01,2008,0.0,10193.0,11287.0,472,21952.0
5435,2008-09-01,2008,0.0,5209.0,7083.0,482,12774.0
5436,2008-09-01,2008,56.0,5149.0,9058.0,313,14576.0
5437,2008-09-01,2008,182.0,0.0,45924.0,114,46220.0
5438,2008-09-01,2008,0.0,416.0,438.0,77,931.0
5439,2008-09-01,2008,2256.0,4215.0,4709.0,152,11332.0
5440,2008-09-01,2008,0.0,1051.0,4770.0,72,5893.0
5441,2008-09-01,2008,18.0,9053.0,8969.0,420,18460.0
5442,2008-09-01,2008,9776.0,20206.0,33624.0,1245,64851.0
5443,2008-09-01,2008,4634.0,2167.0,4068.0,97,10966.0
5444,2008-09-01,2008,0.0,611.0,1411.0,31,2053.0
5445,2008-09-01,2008,0.0,9266.0,10570.0,288,20124.0
5446,2008-09-01,2008,5916.0,6488.0,9412.0,308,22124.0
5447,2008-09-01,2008,0.0,2912.0,5369.0,211,8492.0
5448,2008-09-01,2008,0.0,3787.0,13429.0,2,17218.0
5449,2008-09-01,2008,285.0,1012.0,2226.0,69,3592.0
5450,2008-08-01,2008,23.0,8018.0,9809.0,438,18288.0
5451,2008-08-01,2008,0.0,1759.0,2967.0,105,4831.0
5452,2008-08-01,2008,2783.0,5496.0,5553.0,229,14061.0
5453,2008-08-01,2008,1896.0,3272.0,5376.0,219,10763.0
5454,2008-08-01,2008,29536.0,17263.0,17143.0,0,63942.0
5455,2008-08-01,2008,0.0,8916.0,10236.0,3308,22460.0
5456,2008-08-01,2008,5501.0,2593.0,2618.0,55,10767.0
5457,2008-08-01,2008,0.0,561.0,710.0,25,1296.0
5458,2008-08-01,2008,0.0,19929.0,12190.0,760,32879.0
5459,2008-08-01,2008,8229.0,7170.0,7336.0,259,22994.0
5460,2008-08-01,2008,613.0,0.0,0.0,0,613.0
5461,2008-08-01,2008,1196.0,1611.0,3411.0,184,6402.0
5462,2008-08-01,2008,33710.0,5521.0,7899.0,277,47407.0
5463,2008-08-01,2008,0.0,6615.0,8228.0,239,15082.0
5464,2008-08-01,2008,3547.0,23.0,2610.0,1,6181.0
5465,2008-08-01,2008,0.0,3672.0,4831.0,282,8785.0
5466,2008-08-01,2008,137218.0,5761.0,7585.0,482,151046.0
5467,2008-08-01,2008,0.0,6769.0,10402.0,304,17475.0
5468,2008-08-01,2008,0.0,1549.0,2901.0,102,4552.0
5469,2008-08-01,2008,0.0,2597.0,3250.0,9,5856.0
5470,2008-08-01,2008,5205.0,1891.0,1495.0,77,8668.0
5471,2008-08-01,2008,13726.0,2054.0,10440.0,56,26276.0
5472,2008-08-01,2008,6728.0,4050.0,10413.0,174,21365.0
5473,2008-08-01,2008,665.0,4029.0,6201.0,215,11110.0
5474,2008-08-01,2008,600.0,10309.0,10787.0,431,22127.0
5475,2008-08-01,2008,486.0,1847.0,4029.0,161,6523.0
5476,2008-08-01,2008,1484.0,4.0,2215.0,1,3704.0
5477,2008-08-01,2008,712.0,3489.0,2775.0,261,7237.0
5478,2008-08-01,2008,1264.0,1741.0,2037.0,8,5050.0
5479,2008-08-01,2008,0.0,1432.0,1390.0,34,2856.0
5480,2008-08-01,2008,425.0,3016.0,3361.0,180,6982.0
5481,2008-08-01,2008,3107.0,3237.0,9179.0,57,15580.0
5482,2008-08-01,2008,10036.0,168.0,10282.0,101,20587.0
5483,2008-08-01,2008,217.0,550.0,2516.0,30,3313.0
5484,2008-08-01,2008,0.0,10455.0,10345.0,445,21245.0
5485,2008-08-01,2008,0.0,6250.0,7182.0,487,13919.0
5486,2008-08-01,2008,16.0,4923.0,6912.0,321,12172.0
5487,2008-08-01,2008,219.0,0.0,41569.0,122,41910.0
5488,2008-08-01,2008,0.0,430.0,342.0,74,846.0
5489,2008-08-01,2008,2412.0,4252.0,4847.0,167,11678.0
5490,2008-08-01,2008,0.0,1108.0,3795.0,84,4987.0
5491,2008-08-01,2008,3.0,10621.0,9852.0,464,20940.0
5492,2008-08-01,2008,7400.0,23142.0,33949.0,1369,65860.0
5493,2008-08-01,2008,17678.0,1976.0,3260.0,108,23022.0
5494,2008-08-01,2008,0.0,661.0,869.0,23,1553.0
5495,2008-08-01,2008,0.0,9059.0,9577.0,272,18908.0
5496,2008-08-01,2008,5259.0,6490.0,8427.0,297,20473.0
5497,2008-08-01,2008,0.0,3030.0,4817.0,213,8060.0
5498,2008-08-01,2008,0.0,3607.0,9685.0,0,13292.0
5499,2008-08-01,2008,340.0,1027.0,1859.0,61,3287.0
5500,2008-07-01,2008,1.0,7721.0,7604.0,296,15622.0
5501,2008-07-01,2008,0.0,1549.0,2170.0,86,3805.0
5502,2008-07-01,2008,3011.0,5584.0,4282.0,227,13104.0
5503,2008-07-01,2008,2471.0,3072.0,3728.0,208,9479.0
5504,2008-07-01,2008,29756.0,17773.0,14853.0,0,62382.0
5505,2008-07-01,2008,0.0,8106.0,7909.0,3658,19673.0
5506,2008-07-01,2008,5642.0,2753.0,2158.0,56,10609.0
5507,2008-07-01,2008,0.0,565.0,522.0,16,1103.0
5508,2008-07-01,2008,0.0,21831.0,10780.0,744,33355.0
5509,2008-07-01,2008,10869.0,7019.0,5060.0,273,23221.0
5510,2008-07-01,2008,611.0,0.0,0.0,0,611.0
5511,2008-07-01,2008,1240.0,1400.0,2569.0,94,5303.0
5512,2008-07-01,2008,29776.0,5375.0,5732.0,364,41247.0
5513,2008-07-01,2008,0.0,6082.0,5998.0,236,12316.0
5514,2008-07-01,2008,3616.0,32.0,1703.0,4,5355.0
5515,2008-07-01,2008,0.0,3191.0,3144.0,171,6506.0
5516,2008-07-01,2008,169773.0,6014.0,5549.0,400,181736.0
5517,2008-07-01,2008,0.0,6367.0,6411.0,235,13013.0
5518,2008-07-01,2008,0.0,1290.0,2017.0,62,3369.0
5519,2008-07-01,2008,0.0,3068.0,2458.0,7,5533.0
5520,2008-07-01,2008,6404.0,1533.0,1061.0,64,9062.0
5521,2008-07-01,2008,13406.0,1942.0,6986.0,54,22388.0
5522,2008-07-01,2008,7150.0,3565.0,5861.0,122,16698.0
5523,2008-07-01,2008,850.0,3622.0,3615.0,163,8250.0
5524,2008-07-01,2008,597.0,9283.0,7425.0,361,17666.0
5525,2008-07-01,2008,518.0,1716.0,3053.0,128,5415.0
5526,2008-07-01,2008,1411.0,6.0,1319.0,2,2738.0
5527,2008-07-01,2008,819.0,3233.0,2102.0,174,6328.0
5528,2008-07-01,2008,1455.0,1694.0,1629.0,2,4780.0
5529,2008-07-01,2008,0.0,1573.0,1251.0,65,2889.0
5530,2008-07-01,2008,442.0,2845.0,2896.0,154,6337.0
5531,2008-07-01,2008,2854.0,3312.0,7014.0,48,13228.0
5532,2008-07-01,2008,11574.0,157.0,7190.0,108,19029.0
5533,2008-07-01,2008,271.0,552.0,1806.0,18,2647.0
5534,2008-07-01,2008,0.0,10124.0,8893.0,418,19435.0
5535,2008-07-01,2008,0.0,5543.0,4827.0,426,10796.0
5536,2008-07-01,2008,9.0,4896.0,5980.0,269,11154.0
5537,2008-07-01,2008,170.0,0.0,38032.0,69,38271.0
5538,2008-07-01,2008,0.0,410.0,326.0,94,830.0
5539,2008-07-01,2008,2586.0,4372.0,3129.0,168,10255.0
5540,2008-07-01,2008,0.0,824.0,2033.0,50,2907.0
5541,2008-07-01,2008,83.0,10258.0,7114.0,454,17909.0
5542,2008-07-01,2008,6552.0,21521.0,21065.0,1083,50221.0
5543,2008-07-01,2008,18241.0,1978.0,2653.0,100,22972.0
5544,2008-07-01,2008,0.0,660.0,840.0,26,1526.0
5545,2008-07-01,2008,0.0,9811.0,8040.0,261,18112.0
5546,2008-07-01,2008,5611.0,6686.0,6654.0,268,19219.0
5547,2008-07-01,2008,0.0,3018.0,3673.0,198,6889.0
5548,2008-07-01,2008,0.0,3448.0,5699.0,2,9149.0
5549,2008-07-01,2008,467.0,967.0,1505.0,61,3000.0
5550,2008-06-01,2008,0.0,7212.0,7196.0,322,14730.0
5551,2008-06-01,2008,0.0,1523.0,1900.0,76,3499.0
5552,2008-06-01,2008,2631.0,5471.0,4301.0,229,12632.0
5553,2008-06-01,2008,2518.0,3245.0,3362.0,206,9331.0
5554,2008-06-01,2008,24310.0,18065.0,14947.0,0,57322.0
5555,2008-06-01,2008,0.0,8017.0,7825.0,3149,18991.0
5556,2008-06-01,2008,5361.0,2554.0,2123.0,57,10095.0
5557,2008-06-01,2008,0.0,523.0,476.0,14,1013.0
5558,2008-06-01,2008,0.0,21317.0,10823.0,729,32869.0
5559,2008-06-01,2008,8516.0,6697.0,4721.0,304,20238.0
5560,2008-06-01,2008,608.0,0.0,0.0,0,608.0
5561,2008-06-01,2008,1412.0,1627.0,2923.0,99,6061.0
5562,2008-06-01,2008,25659.0,5228.0,5228.0,263,36378.0
5563,2008-06-01,2008,0.0,5701.0,5690.0,201,11592.0
5564,2008-06-01,2008,3341.0,17.0,1663.0,1,5022.0
5565,2008-06-01,2008,0.0,3292.0,2851.0,172,6315.0
5566,2008-06-01,2008,132683.0,5696.0,5034.0,373,143786.0
5567,2008-06-01,2008,0.0,6605.0,5196.0,218,12019.0
5568,2008-06-01,2008,0.0,1420.0,1863.0,90,3373.0
5569,2008-06-01,2008,0.0,2620.0,2539.0,4,5163.0
5570,2008-06-01,2008,6339.0,1602.0,1127.0,56,9124.0
5571,2008-06-01,2008,12732.0,1907.0,7336.0,65,22040.0
5572,2008-06-01,2008,7256.0,3612.0,5949.0,134,16951.0
5573,2008-06-01,2008,818.0,3504.0,3179.0,158,7659.0
5574,2008-06-01,2008,641.0,9100.0,7286.0,357,17384.0
5575,2008-06-01,2008,515.0,1746.0,3479.0,139,5879.0
5576,2008-06-01,2008,1283.0,4.0,1256.0,1,2544.0
5577,2008-06-01,2008,1253.0,2517.0,1801.0,129,5700.0
5578,2008-06-01,2008,1262.0,1735.0,1785.0,36,4818.0
5579,2008-06-01,2008,0.0,1503.0,1124.0,63,2690.0
5580,2008-06-01,2008,254.0,2985.0,3098.0,229,6566.0
5581,2008-06-01,2008,2867.0,3099.0,7173.0,42,13181.0
5582,2008-06-01,2008,10704.0,190.0,7042.0,117,18053.0
5583,2008-06-01,2008,323.0,595.0,1819.0,22,2759.0
5584,2008-06-01,2008,0.0,9483.0,8069.0,403,17955.0
5585,2008-06-01,2008,0.0,5447.0,4631.0,415,10493.0
5586,2008-06-01,2008,46.0,5220.0,7084.0,285,12635.0
5587,2008-06-01,2008,163.0,0.0,35944.0,111,36218.0
5588,2008-06-01,2008,0.0,377.0,296.0,71,744.0
5589,2008-06-01,2008,2409.0,4198.0,2754.0,122,9483.0
5590,2008-06-01,2008,0.0,877.0,1994.0,56,2927.0
5591,2008-06-01,2008,0.0,9823.0,6702.0,380,16905.0
5592,2008-06-01,2008,8254.0,22732.0,20558.0,1033,52577.0
5593,2008-06-01,2008,8630.0,2027.0,3059.0,97,13813.0
5594,2008-06-01,2008,0.0,573.0,651.0,21,1245.0
5595,2008-06-01,2008,0.0,7661.0,6765.0,247,14673.0
5596,2008-06-01,2008,6071.0,7067.0,7939.0,294,21371.0
5597,2008-06-01,2008,0.0,2760.0,3511.0,160,6431.0
5598,2008-06-01,2008,0.0,3420.0,6108.0,0,9528.0
5599,2008-06-01,2008,552.0,1062.0,1574.0,74,3262.0
5600,2008-05-01,2008,0.0,7993.0,7889.0,378,16260.0
5601,2008-05-01,2008,0.0,1712.0,2200.0,106,4018.0
5602,2008-05-01,2008,3411.0,6553.0,5000.0,260,15224.0
5603,2008-05-01,2008,3067.0,3407.0,3586.0,241,10301.0
5604,2008-05-01,2008,30359.0,18442.0,16004.0,0,64805.0
5605,2008-05-01,2008,0.0,8469.0,8336.0,3116,19921.0
5606,2008-05-01,2008,5975.0,2946.0,2374.0,60,11355.0
5607,2008-05-01,2008,0.0,594.0,551.0,17,1162.0
5608,2008-05-01,2008,0.0,22085.0,11565.0,777,34427.0
5609,2008-05-01,2008,8395.0,7303.0,5135.0,290,21123.0
5610,2008-05-01,2008,564.0,0.0,0.0,0,564.0
5611,2008-05-01,2008,193.0,1819.0,3315.0,1414,6741.0
5612,2008-05-01,2008,28665.0,6268.0,6334.0,296,41563.0
5613,2008-05-01,2008,0.0,7065.0,6543.0,246,13854.0
5614,2008-05-01,2008,4277.0,30.0,1841.0,0,6148.0
5615,2008-05-01,2008,0.0,3483.0,3306.0,177,6966.0
5616,2008-05-01,2008,134814.0,6204.0,5802.0,440,147260.0
5617,2008-05-01,2008,0.0,6353.0,4974.0,266,11593.0
5618,2008-05-01,2008,0.0,1453.0,2106.0,122,3681.0
5619,2008-05-01,2008,0.0,2862.0,2642.0,10,5514.0
5620,2008-05-01,2008,7065.0,1912.0,1208.0,58,10243.0
5621,2008-05-01,2008,13823.0,2026.0,8249.0,53,24151.0
5622,2008-05-01,2008,7951.0,4072.0,6206.0,168,18397.0
5623,2008-05-01,2008,628.0,4015.0,3343.0,194,8180.0
5624,2008-05-01,2008,722.0,10138.0,8025.0,411,19296.0
5625,2008-05-01,2008,640.0,1885.0,4303.0,177,7005.0
5626,2008-05-01,2008,1556.0,7.0,1422.0,2,2987.0
5627,2008-05-01,2008,1127.0,2818.0,2004.0,159,6108.0
5628,2008-05-01,2008,1549.0,1847.0,1846.0,10,5252.0
5629,2008-05-01,2008,0.0,1654.0,1262.0,48,2964.0
5630,2008-05-01,2008,287.0,3128.0,3087.0,164,6666.0
5631,2008-05-01,2008,3099.0,3571.0,8632.0,71,15373.0
5632,2008-05-01,2008,11456.0,254.0,7720.0,119,19549.0
5633,2008-05-01,2008,501.0,689.0,1828.0,39,3057.0
5634,2008-05-01,2008,0.0,11634.0,9167.0,459,21260.0
5635,2008-05-01,2008,0.0,6086.0,5451.0,422,11959.0
5636,2008-05-01,2008,11.0,5676.0,7197.0,290,13174.0
5637,2008-05-01,2008,175.0,1.0,40339.0,112,40627.0
5638,2008-05-01,2008,0.0,497.0,373.0,76,946.0
5639,2008-05-01,2008,3023.0,4706.0,2914.0,179,10822.0
5640,2008-05-01,2008,0.0,1060.0,2277.0,60,3397.0
5641,2008-05-01,2008,0.0,10393.0,6999.0,391,17783.0
5642,2008-05-01,2008,8123.0,23216.0,21460.0,1178,53977.0
5643,2008-05-01,2008,5494.0,2537.0,3498.0,124,11653.0
5644,2008-05-01,2008,0.0,662.0,898.0,37,1597.0
5645,2008-05-01,2008,0.0,9485.0,7777.0,294,17556.0
5646,2008-05-01,2008,6768.0,7419.0,7598.0,294,22079.0
5647,2008-05-01,2008,0.0,3229.0,3863.0,228,7320.0
5648,2008-05-01,2008,0.0,3951.0,7200.0,2,11153.0
5649,2008-05-01,2008,269.0,1134.0,1833.0,74,3310.0
5650,2008-04-01,2008,0.0,7947.0,7434.0,330,15711.0
5651,2008-04-01,2008,0.0,1788.0,2552.0,89,4429.0
5652,2008-04-01,2008,3539.0,6569.0,4968.0,261,15337.0
5653,2008-04-01,2008,2631.0,3410.0,4165.0,188,10394.0
5654,2008-04-01,2008,31568.0,18892.0,16152.0,0,66612.0
5655,2008-04-01,2008,0.0,8592.0,8811.0,2613,20016.0
5656,2008-04-01,2008,6089.0,3151.0,2701.0,52,11993.0
5657,2008-04-01,2008,0.0,666.0,624.0,60,1350.0
5658,2008-04-01,2008,0.0,22873.0,11925.0,803,35601.0
5659,2008-04-01,2008,9082.0,7386.0,5485.0,285,22238.0
5660,2008-04-01,2008,746.0,0.0,0.0,0,746.0
5661,2008-04-01,2008,1895.0,1858.0,3474.0,97,7324.0
5662,2008-04-01,2008,37487.0,6230.0,6643.0,304,50664.0
5663,2008-04-01,2008,0.0,6798.0,7163.0,268,14229.0
5664,2008-04-01,2008,5273.0,26.0,2931.0,5,8235.0
5665,2008-04-01,2008,0.0,3982.0,3991.0,184,8157.0
5666,2008-04-01,2008,132704.0,5904.0,6809.0,387,145804.0
5667,2008-04-01,2008,0.0,6576.0,5069.0,241,11886.0
5668,2008-04-01,2008,0.0,1500.0,2180.0,107,3787.0
5669,2008-04-01,2008,841.0,2304.0,3040.0,7,6192.0
5670,2008-04-01,2008,8019.0,2116.0,1484.0,55,11674.0
5671,2008-04-01,2008,15995.0,2343.0,9766.0,63,28167.0
5672,2008-04-01,2008,9365.0,5417.0,9752.0,193,24727.0
5673,2008-04-01,2008,666.0,3737.0,3457.0,167,8027.0
5674,2008-04-01,2008,790.0,10621.0,10465.0,396,22272.0
5675,2008-04-01,2008,623.0,1883.0,3863.0,140,6509.0
5676,2008-04-01,2008,1815.0,6.0,1737.0,0,3558.0
5677,2008-04-01,2008,894.0,2738.0,2119.0,120,5871.0
5678,2008-04-01,2008,1964.0,1911.0,2167.0,6,6048.0
5679,2008-04-01,2008,0.0,1624.0,1351.0,66,3041.0
5680,2008-04-01,2008,372.0,3016.0,3192.0,173,6753.0
5681,2008-04-01,2008,3435.0,3955.0,10703.0,59,18152.0
5682,2008-04-01,2008,12897.0,206.0,8394.0,126,21623.0
5683,2008-04-01,2008,489.0,721.0,2104.0,29,3343.0
5684,2008-04-01,2008,0.0,12773.0,10745.0,519,24037.0
5685,2008-04-01,2008,0.0,6830.0,6547.0,429,13806.0
5686,2008-04-01,2008,56.0,6090.0,8196.0,302,14644.0
5687,2008-04-01,2008,199.0,0.0,45631.0,117,45947.0
5688,2008-04-01,2008,0.0,450.0,376.0,104,930.0
5689,2008-04-01,2008,2659.0,4714.0,3114.0,151,10638.0
5690,2008-04-01,2008,0.0,1226.0,2583.0,70,3879.0
5691,2008-04-01,2008,0.0,10360.0,7144.0,411,17915.0
5692,2008-04-01,2008,9331.0,22491.0,20257.0,1220,53299.0
5693,2008-04-01,2008,4522.0,2800.0,3500.0,115,10937.0
5694,2008-04-01,2008,0.0,701.0,1162.0,34,1897.0
5695,2008-04-01,2008,0.0,12221.0,8622.0,303,21146.0
5696,2008-04-01,2008,6801.0,7891.0,8233.0,306,23231.0
5697,2008-04-01,2008,0.0,3199.0,4379.0,196,7774.0
5698,2008-04-01,2008,0.0,4802.0,11642.0,0,16444.0
5699,2008-04-01,2008,382.0,1120.0,1830.0,72,3404.0
5700,2008-03-01,2008,3.0,10021.0,10942.0,399,21365.0
5701,2008-03-01,2008,0.0,1780.0,2203.0,118,4101.0
5702,2008-03-01,2008,3696.0,6961.0,5394.0,339,16390.0
5703,2008-03-01,2008,4654.0,4087.0,4980.0,201,13922.0
5704,2008-03-01,2008,33791.0,21050.0,19758.0,0,74599.0
5705,2008-03-01,2008,0.0,9748.0,9936.0,2717,22401.0
5706,2008-03-01,2008,5771.0,3517.0,3042.0,51,12381.0
5707,2008-03-01,2008,0.0,666.0,656.0,17,1339.0
5708,2008-03-01,2008,0.0,23888.0,13781.0,771,38440.0
5709,2008-03-01,2008,8439.0,9057.0,7895.0,365,25756.0
5710,2008-03-01,2008,689.0,0.0,0.0,0,689.0
5711,2008-03-01,2008,2055.0,2161.0,4018.0,240,8474.0
5712,2008-03-01,2008,37059.0,8214.0,9393.0,555,55221.0
5713,2008-03-01,2008,0.0,9545.0,9961.0,315,19821.0
5714,2008-03-01,2008,6271.0,38.0,4141.0,4,10454.0
5715,2008-03-01,2008,0.0,4660.0,4719.0,252,9631.0
5716,2008-03-01,2008,127741.0,7352.0,8536.0,423,144052.0
5717,2008-03-01,2008,0.0,7566.0,6554.0,252,14372.0
5718,2008-03-01,2008,0.0,1803.0,2390.0,108,4301.0
5719,2008-03-01,2008,854.0,2446.0,3454.0,6,6760.0
5720,2008-03-01,2008,8790.0,2540.0,1710.0,63,13103.0
5721,2008-03-01,2008,16242.0,2771.0,12182.0,83,31278.0
5722,2008-03-01,2008,8966.0,5819.0,10560.0,212,25557.0
5723,2008-03-01,2008,610.0,4495.0,5055.0,221,10381.0
5724,2008-03-01,2008,736.0,13170.0,12317.0,499,26722.0
5725,2008-03-01,2008,694.0,2071.0,4153.0,168,7086.0
5726,2008-03-01,2008,2244.0,11.0,2178.0,3,4436.0
5727,2008-03-01,2008,911.0,3519.0,2651.0,153,7234.0
5728,2008-03-01,2008,1754.0,1983.0,2094.0,5,5836.0
5729,2008-03-01,2008,0.0,1664.0,1591.0,57,3312.0
5730,2008-03-01,2008,562.0,3485.0,3816.0,157,8020.0
5731,2008-03-01,2008,3339.0,4263.0,11056.0,71,18729.0
5732,2008-03-01,2008,12871.0,289.0,10270.0,111,23541.0
5733,2008-03-01,2008,277.0,857.0,2370.0,36,3540.0
5734,2008-03-01,2008,0.0,15096.0,12216.0,684,27996.0
5735,2008-03-01,2008,0.0,7121.0,6599.0,476,14196.0
5736,2008-03-01,2008,147.0,6730.0,9643.0,347,16867.0
5737,2008-03-01,2008,236.0,0.0,55553.0,219,56008.0
5738,2008-03-01,2008,0.0,560.0,443.0,119,1122.0
5739,2008-03-01,2008,3659.0,6156.0,4534.0,177,14526.0
5740,2008-03-01,2008,0.0,1439.0,2899.0,70,4408.0
5741,2008-03-01,2008,0.0,11968.0,9589.0,449,22006.0
5742,2008-03-01,2008,6004.0,26012.0,23400.0,1384,56800.0
5743,2008-03-01,2008,2956.0,2836.0,3952.0,127,9871.0
5744,2008-03-01,2008,0.0,802.0,1212.0,23,2037.0
5745,2008-03-01,2008,0.0,12481.0,9553.0,303,22337.0
5746,2008-03-01,2008,8172.0,8423.0,9169.0,310,26074.0
5747,2008-03-01,2008,0.0,4175.0,5142.0,253,9570.0
5748,2008-03-01,2008,0.0,5257.0,14027.0,1,19285.0
5749,2008-03-01,2008,353.0,1347.0,2037.0,56,3793.0
5750,2008-02-01,2008,0.0,10248.0,11972.0,470,22690.0
5751,2008-02-01,2008,0.0,1609.0,1814.0,93,3516.0
5752,2008-02-01,2008,3810.0,7710.0,5991.0,338,17849.0
5753,2008-02-01,2008,2305.0,5245.0,6391.0,371,14312.0
5754,2008-02-01,2008,25754.0,17693.0,15933.0,0,59380.0
5755,2008-02-01,2008,1.0,9169.0,9438.0,2269,20877.0
5756,2008-02-01,2008,5316.0,3068.0,2730.0,60,11174.0
5757,2008-02-01,2008,0.0,629.0,703.0,48,1380.0
5758,2008-02-01,2008,0.0,23891.0,14570.0,843,39304.0
5759,2008-02-01,2008,8859.0,10542.0,8896.0,450,28747.0
5760,2008-02-01,2008,562.0,0.0,0.0,0,562.0
5761,2008-02-01,2008,1855.0,2018.0,3605.0,206,7684.0
5762,2008-02-01,2008,31687.0,7275.0,8002.0,411,47375.0
5763,2008-02-01,2008,0.0,8796.0,8951.0,308,18055.0
5764,2008-02-01,2008,5487.0,30.0,3184.0,3,8704.0
5765,2008-02-01,2008,0.0,4522.0,4569.0,238,9329.0
5766,2008-02-01,2008,125305.0,8925.0,9523.0,650,144403.0
5767,2008-02-01,2008,0.0,8438.0,7284.0,286,16008.0
5768,2008-02-01,2008,0.0,1356.0,1995.0,88,3439.0
5769,2008-02-01,2008,1006.0,2688.0,3809.0,14,7517.0
5770,2008-02-01,2008,7646.0,1986.0,1322.0,67,11021.0
5771,2008-02-01,2008,14820.0,2291.0,10296.0,66,27473.0
5772,2008-02-01,2008,7202.0,4671.0,8015.0,210,20098.0
5773,2008-02-01,2008,541.0,5843.0,6247.0,274,12905.0
5774,2008-02-01,2008,479.0,12985.0,12143.0,492,26099.0
5775,2008-02-01,2008,638.0,1817.0,3332.0,185,5972.0
5776,2008-02-01,2008,2300.0,13.0,2085.0,4,4402.0
5777,2008-02-01,2008,808.0,3209.0,2344.0,186,6547.0
5778,2008-02-01,2008,1240.0,1797.0,1722.0,10,4769.0
5779,2008-02-01,2008,0.0,1483.0,1461.0,58,3002.0
5780,2008-02-01,2008,175.0,3496.0,3861.0,316,7848.0
5781,2008-02-01,2008,3452.0,3766.0,10003.0,47,17268.0
5782,2008-02-01,2008,14192.0,330.0,11974.0,194,26690.0
5783,2008-02-01,2008,533.0,718.0,1968.0,34,3253.0
5784,2008-02-01,2008,0.0,14693.0,11940.0,577,27210.0
5785,2008-02-01,2008,0.0,7937.0,7510.0,560,16007.0
5786,2008-02-01,2008,59.0,5848.0,7882.0,318,14107.0
5787,2008-02-01,2008,218.0,0.0,46330.0,97,46645.0
5788,2008-02-01,2008,0.0,441.0,437.0,95,973.0
5789,2008-02-01,2008,2891.0,7339.0,5176.0,220,15626.0
5790,2008-02-01,2008,0.0,1335.0,2856.0,91,4282.0
5791,2008-02-01,2008,0.0,13818.0,10829.0,534,25181.0
5792,2008-02-01,2008,6723.0,27766.0,25882.0,1588,61959.0
5793,2008-02-01,2008,1562.0,2687.0,4137.0,139,8525.0
5794,2008-02-01,2008,0.0,775.0,1137.0,29,1941.0
5795,2008-02-01,2008,0.0,13359.0,10525.0,334,24218.0
5796,2008-02-01,2008,6768.0,8534.0,8546.0,386,24234.0
5797,2008-02-01,2008,0.0,4220.0,5402.0,324,9946.0
5798,2008-02-01,2008,0.0,4853.0,10213.0,1,15067.0
5799,2008-02-01,2008,339.0,1169.0,1785.0,67,3360.0
5800,2008-01-01,2008,0.0,9304.0,9156.0,464,18924.0
5801,2008-01-01,2008,0.0,1395.0,1563.0,84,3042.0
5802,2008-01-01,2008,4499.0,6176.0,5162.0,305,16142.0
5803,2008-01-01,2008,1542.0,3696.0,5681.0,285,11204.0
5804,2008-01-01,2008,26268.0,17524.0,15080.0,0,58872.0
5805,2008-01-01,2008,0.0,7893.0,8324.0,1840,18057.0
5806,2008-01-01,2008,5752.0,3283.0,2996.0,61,12092.0
5807,2008-01-01,2008,0.0,529.0,693.0,20,1242.0
5808,2008-01-01,2008,0.0,21902.0,14496.0,791,37189.0
5809,2008-01-01,2008,7450.0,8618.0,8225.0,341,24634.0
5810,2008-01-01,2008,642.0,0.0,0.0,0,642.0
5811,2008-01-01,2008,1143.0,1609.0,2983.0,103,5838.0
5812,2008-01-01,2008,36532.0,6366.0,7633.0,347,50878.0
5813,2008-01-01,2008,0.0,8132.0,8355.0,298,16785.0
5814,2008-01-01,2008,7250.0,27.0,2986.0,4,10267.0
5815,2008-01-01,2008,0.0,3953.0,4583.0,201,8737.0
5816,2008-01-01,2008,124155.0,7357.0,8139.0,567,140218.0
5817,2008-01-01,2008,0.0,7101.0,8290.0,273,15664.0
5818,2008-01-01,2008,0.0,1341.0,1771.0,76,3188.0
5819,2008-01-01,2008,656.0,2262.0,3243.0,7,6168.0
5820,2008-01-01,2008,7830.0,2076.0,1491.0,69,11466.0
5821,2008-01-01,2008,14502.0,2234.0,9252.0,74,26062.0
5822,2008-01-01,2008,7433.0,4206.0,6493.0,144,18276.0
5823,2008-01-01,2008,721.0,4556.0,8022.0,213,13512.0
5824,2008-01-01,2008,508.0,10799.0,10749.0,400,22456.0
5825,2008-01-01,2008,463.0,1336.0,2655.0,144,4598.0
